frame,BandwidthRefb, BandwidthTestb, TotalNMRb, WinModDiff1b, ADBb, EHSb, AvgModDiff1b, AvgModDiff2b, RmsNoiseLoudb, MFPDb, RelDistFramesb, DI, ODG
50,"747,1","743,64","-13,5881","0,937458","2,82746","0,164984","0,935108","1,19152","0,015899","0,232464","0,04","0,887148","-1,00513"
51,746431,743039,-13674,"0,93244","2,82746","0,165307","0,934474","1,1894","0,0156755","0,232464","0,0392157","0,887057","-1,00521"
52,745308,741981,"-13,7582","0,927286","2,82746","0,165016","0,926275","1,16753","0,015381","0,232464","0,0384615","0,886074","-1,00607"
53,745491,742226,"-13,8408","0,927485","2,82746","0,163828","0,927111","1,17444","0,0153829","0,232464","0,0377358","0,889054","-1,00348"
54,745852,742648,"-13,9218","0,925409","2,82746","0,164406","0,927024","1,1711","0,0157503","0,232464","0,037037","0,891432","-1,00142"
55,"746,2",743055,"-14,0014","0,926433","2,82746","0,163714","0,938427","1,18917","0,0162429","0,232464","0,0363636","0,894437","-0,998819"
56,746554,743464,"-14,0794","0,929282","2,82746","0,162714","0,936847","1,17225","0,0159829","0,232464","0,0357143","0,897899","-0,995826"
57,746754,743719,"-14,1561","0,931978","2,82746","0,161466","0,937463","1,16979","0,0162646","0,232464","0,0350877","0,900843","-0,993285"
58,746879,743897,"-14,2316","0,940947","2,82746","0,160401","0,958848","1,20157","0,0171405","0,232464","0,0344828","0,903469","-0,99102"
59,747068,744136,"-14,3057","0,945672","2,82746","0,160217","0,957412","1,19175","0,0169987","0,232464","0,0338983","0,905971","-0,988865"
60,746683,"743,8","-14,3784","0,952049","2,82746","0,160374","0,961048","1,19172","0,0170759","0,232464","0,0333333","0,906712","-0,988227"
61,746852,744016,"-14,4501","0,955053","2,82746","0,160107","0,951909","1,16759","0,0168538","0,232464","0,0327869","0,909132","-0,986146"
62,747032,744242,"-14,5206","0,950814","2,82746","0,162544","0,941774","1,15781","0,0167383","0,232464","0,0322581","0,909864","-0,985516"
63,747222,744476,"-14,59","0,946178","2,82746","0,16199","0,938195","1,14837","0,0165378","0,232464","0,031746","0,912197","-0,983512"
64,746266,743562,"-14,6581","0,940673","2,82746","0,162313","0,936025","1,15136","0,0168547","0,232464","0,03125","0,910806","-0,984706"
65,746415,743754,"-14,7254","0,937004","2,82746","0,161991","0,936807","1,15064","0,0167925","0,232464","0,0307692","0,912852","-0,98295"
66,746545,743924,"-14,7915","0,934849","2,82746","0,162071","0,932935","1,13957","0,0166711","0,232464","0,030303","0,914683","-0,981379"
67,746075,743493,"-14,8567","0,933761","2,82746","0,165367","0,93369","1,16339","0,0168176","0,232464","0,0298507","0,91312","-0,982719"
68,745632,743088,-14921,"0,93285","2,82746","0,164887","0,932196","1,15892","0,0167334","0,232464","0,0294118","0,913725","-0,9822"
69,745783,743275,"-14,9842","0,931494","2,82746","0,163634","0,930873","1,15192","0,0165596","0,232464","0,0289855","0,916271","-0,980017"
70,745986,743514,"-15,0465","0,930744","2,82746","0,165663","0,92972","1,15518","0,0165689","0,232464","0,0285714","0,917178","-0,979239"
71,746197,743761,-15108,"0,929315","2,82746","0,166753","0,927326","1,15402","0,016456","0,232464","0,028169","0,918596","-0,978025"
72,746347,743944,"-15,1687","0,928436","2,82746","0,165286","0,928342","1,16433","0,0164522","0,232464","0,0277778","0,921105","-0,975878"
73,746507,744137,"-15,2284","0,927918","2,82746","0,164053","0,928542","1,16146","0,0163237","0,232464","0,0273973","0,923593","-0,973751"
74,746662,744324,"-15,2874","0,927502","2,82746","0,164529","0,927895","1,16734","0,0163809","0,232464","0,027027","0,925083","-0,972478"
75,746867,"744,56","-15,3455","0,927459","2,82746","0,163622","0,927205","1,1692","0,0162625","0,232464","0,0266667","0,927471","-0,97044"
76,747079,744803,"-15,4029","0,926278","2,82746","0,162604","0,923267","1,17326","0,016307","0,232464","0,0263158","0,929807","-0,968449"
77,747403,745156,"-15,4596","0,92744","2,82746","0,161607","0,93493","1,20398","0,0165029","0,232464","0,025974","0,932426","-0,966217"
78,"747,59",745372,"-15,5155","0,92748","2,82746","0,161819","0,930226","1,19689","0,0163815","0,232464","0,025641","0,934157","-0,964745"
79,747734,745544,"-15,5707","0,926441","2,82746","0,161288","0,925507","1,18534","0,0162365","0,232464","0,0253165","0,936137","-0,963062"
80,747875,745712,"-15,6252","0,925015","2,82746","0,161941","0,920491","1,18723","0,0162151","0,232464",25,"0,937381","-0,962005"
81,748025,745889,"-15,6791","0,922134","2,82746","0,161143","0,9219","1,18855","0,0161844","0,232464","0,0246914","0,939388","-0,9603"
82,747902,745793,"-15,7323","0,918398","2,82746","0,161359","0,913513","1,17887","0,0160561","0,232464","0,0243902","0,940148","-0,959656"
83,747783,745699,"-15,7848","0,91512","2,82746","0,160767","0,911295","1,17089","0,0159642","0,232464","0,0240964","0,941353","-0,958634"
84,747976,745917,"-15,8366","0,912281","2,82746","0,160004","0,908634","1,16176","0,0158904","0,232464","0,0238095","0,943438","-0,956867"
85,748165,746129,"-15,8879","0,908882","2,82746","0,162059","0,906542","1,16134","0,0158388","0,232464","0,0235294","0,943998","-0,956393"
