frame,BandwidthRefb, BandwidthTestb, TotalNMRb, WinModDiff1b, ADBb, EHSb, AvgModDiff1b, AvgModDiff2b, RmsNoiseLoudb, MFPDb, RelDistFramesb, DI, ODG
200,"422,14","422,14","6,59899","9,39323","2,996","0,00354069","9,26031","23,4752","0,219161",1,1,"-2,40511","-3,63231"
201,"423,517","423,517","6,5958","9,39052","2,99627","0,00353567","9,25143","23,4575","0,218934",1,1,"-2,40049","-3,63083"
202,425,425,"6,59581","9,38588","2,99655","0,00351907","9,23853","23,3762","0,218997",1,1,"-2,39537","-3,62919"
203,"426,433","426,433","6,59523","9,38068","2,99669","0,00350215","9,22995","23,3105","0,218858",1,1,"-2,39062","-3,62766"
204,"427,803","427,803","6,59558","9,37196","2,99679","0,00349452","9,22302","23,2687","0,218566",1,1,"-2,38621","-3,62623"
205,"426,548","426,548","6,59636","9,36468","2,9972","0,00349034","9,2221","23,2272","0,218634",1,1,"-2,38939","-3,62726"
206,"426,548","426,548","6,59751","9,35776","2,99771","0,00347876","9,20796","23,2361","0,218696",1,1,"-2,38817","-3,62687"
207,"426,548","426,548","6,59925","9,35028","2,99832","0,00353723","9,18919","23,1758","0,21855",1,1,"-2,38641","-3,6263"
208,"426,548","426,548","6,60028","9,34697","2,99885","0,00355678","9,21043","23,1765","0,218336",1,1,"-2,3884","-3,62694"
209,"426,548","426,548","6,60138","9,34425","2,99963","0,00357606","9,21368","23,135","0,218379",1,1,"-2,38868","-3,62703"
210,"426,548","426,548","6,60227","9,34313","3,00035","0,0035601","9,20767","23,029","0,218124",1,1,"-2,38794","-3,62679"
211,"426,548","426,548","6,60442","9,34408","3,00116","0,00354623","9,2008","22,8811","0,217747",1,1,"-2,38715","-3,62654"
212,"426,548","426,548","6,60357","9,34181","3,0018","0,00353512","9,19935","22,7812","0,217456",1,1,"-2,38665","-3,62638"
213,"426,548","426,548","6,60318","9,33936","3,0023","0,00356472","9,20067","22,7261","0,217276",1,1,"-2,38657","-3,62635"
214,"426,548","426,548","6,60368","9,33375","3,00259","0,00357631","9,17954","22,6833","0,217153",1,1,"-2,38452","-3,62569"
215,"426,548","426,548","6,60495","9,32877","3,00285","0,00356568","9,17844","22,6593","0,217372",1,1,"-2,38448","-3,62567"
216,"426,548","426,548","6,6044","9,32871","3,00297","0,00355271","9,20312","22,6614","0,217531",1,1,"-2,38672","-3,6264"
217,"426,548","426,548","6,60373","9,32713","3,00297","0,0035602","9,19803","22,6634","0,217447",1,1,"-2,38617","-3,62622"
218,"426,548","426,548","6,6037","9,33497","3,00289","0,0035453","9,2151","22,7312","0,217275",1,1,"-2,3879","-3,62678"
219,"426,548","426,548","6,60395","9,33859","3,00279","0,00355453","9,20318","22,7639","0,217085",1,1,"-2,3869","-3,62646"
220,"426,548","426,548","6,60517","9,33704","3,0029","0,00354057","9,20306","22,7595","0,217474",1,1,"-2,38703","-3,6265"
221,"426,548","426,548","6,60598","9,33324","3,00325","0,00352867","9,18531","22,7046","0,217393",1,1,"-2,38532","-3,62594"
222,"426,548","426,548","6,6098","9,32548","3,00364","0,00351388","9,1817","22,6275","0,217179",1,1,"-2,38513","-3,62588"
223,"426,548","426,548","6,61408","9,31783","3,00409","0,00350023","9,16389","22,5318","0,216903",1,1,"-2,38362","-3,62539"
224,"426,548","426,548","6,617","9,30828","3,00449","0,00348769","9,15036","22,4544","0,216528",1,1,"-2,38239","-3,62499"
225,"426,548","426,548","6,61551","9,30327","3,00462","0,00347697","9,16054","22,4122","0,21643",1,1,"-2,38304","-3,62521"
226,"426,548","426,548","6,61496","9,30031","3,0046","0,00346638","9,1667","22,4022","0,216214",1,1,"-2,38349","-3,62535"
227,"426,548","426,548","6,61498","9,30755","3,00448","0,00345535","9,18945","22,4515","0,215989",1,1,"-2,38571","-3,62607"
228,"426,548","426,548","6,6115","9,33051","3,00414","0,00344383","9,2152","22,5085","0,215907",1,1,"-2,38799","-3,62681"
229,"426,548","426,548","6,60973","9,35768","3,00374","0,00343215","9,2276","22,5797","0,215815",1,1,"-2,38928","-3,62722"
230,"426,548","426,548","6,61011","9,38584","3,0034","0,00342694","9,23342","22,658","0,216067",1,1,"-2,39023","-3,62753"
231,"426,548","426,548","6,61162","9,40533","3,0031","0,00341335","9,23584","22,745","0,215995",1,1,"-2,3909","-3,62775"
232,"426,548","426,548","6,61222","9,41465","3,00278","0,00340236","9,23875","22,8164","0,215872",1,1,"-2,39143","-3,62792"
233,"426,548","426,548","6,61261","9,4258","3,00285","0,00338894","9,26667","22,879","0,216953",1,1,"-2,39435","-3,62886"
234,"426,548","426,548","6,61463","9,43447","3,00326","0,00337504","9,26865","22,8122","0,217784",1,1,"-2,39474","-3,62899"
235,"426,548","426,548","6,61475","9,44341","3,00347","0,0033617","9,2744","22,7626","0,217705",1,1,"-2,39521","-3,62914"
236,"426,548","426,548","6,61571","9,44625","3,00358","0,00334818","9,25985","22,7188","0,217516",1,1,"-2,39388","-3,62871"
237,"426,548","426,548","6,61261","9,4523","3,00347","0,00334797","9,29215","22,7348","0,217647",1,1,"-2,39661","-3,62959"
238,"426,548","426,548","6,61222","9,46576","3,00322","0,00334144","9,31053","22,7753","0,21749",1,1,"-2,39841","-3,63017"
239,"426,548","426,548","6,61246","9,4787","3,00293","0,00332954","9,31278","22,8328","0,217254",1,1,"-2,39882","-3,6303"
240,"426,548","426,548","6,61333","9,49808","3,00264","0,00331846","9,31386","22,8884","0,217018",1,1,"-2,39922","-3,63043"
241,"426,548","426,548","6,61382","9,50759","3,00239","0,00331031","9,31908","22,9983","0,216903",1,1,"-2,40002","-3,63068"
242,"426,548","426,548","6,61441","9,51183","3,00228","0,00333256","9,32466","23,1255","0,21701",1,1,"-2,40089","-3,63096"
243,"426,548","426,548","6,61399","9,51899","3,00245","0,00335009","9,34074","23,1699","0,21745",1,1,"-2,4025","-3,63147"
244,"426,548","426,548","6,61497","9,52746","3,00275","0,00333765","9,34852","23,1316","0,217543",1,1,"-2,40328","-3,63172"
245,"425,825","425,825","6,61455","9,53389","3,0031","0,00337829","9,34996","23,0936","0,217342",1,1,"-2,40519","-3,63233"
246,"424,75","424,75","6,61506","9,53999","3,00344","0,00336613","9,35795","23,0659","0,217208",1,1,"-2,40869","-3,63345"
247,"424,185","424,185","6,6175","9,539","3,0038","0,00335448","9,34111","23,0325","0,216889",1,1,"-2,40872","-3,63346"
248,"423,621","423,621","6,6164","9,53587","3,00408","0,00334122","9,33649","22,9981","0,216695",1,1,"-2,4095","-3,6337"
249,"423,621","423,621","6,60924","9,53927","3,00409","0,00333794","9,3641","23,0106","0,216643",1,1,"-2,41132","-3,63428"
250,"423,621","423,621","6,60642","9,54835","3,00392","0,00334514","9,38392","23,0644","0,216529",1,1,"-2,41298","-3,63481"
251,"423,621","423,621","6,60538","9,56022","3,00364","0,00338883","9,38146","23,0878","0,216509",1,1,"-2,41279","-3,63475"
252,"423,621","423,621","6,60653","9,57236","3,00341","0,00337744","9,38007","23,155","0,217945",1,1,"-2,41316","-3,63487"
253,"423,621","423,621","6,60705","9,57887","3,00356","0,00336521","9,39065","23,1573","0,218203",1,1,"-2,41424","-3,63521"
254,"422,552","422,552","6,60751","9,57789","3,004","0,00335376","9,38582","23,1025","0,218522",1,1,"-2,41642","-3,6359"
255,"421,574","421,574","6,60659","9,57673","3,00441","0,00334285","9,37823","23,0377","0,218276",1,1,"-2,41786","-3,63635"
256,"420,652","420,652","6,60476","9,58137","3,00469","0,00333144","9,40764","23,0507","0,218199",1,1,"-2,42258","-3,63784"
257,"420,652","420,652","6,59991","9,5883","3,00473","0,00332086","9,42586","23,0689","0,218228",1,1,"-2,42381","-3,63822"
258,"420,652","420,652","6,59652","9,60074","3,00463","0,00333075","9,43712","23,1216","0,21854",1,1,"-2,4247","-3,6385"
259,"420,652","420,652","6,59506","9,61853","3,00459","0,00332063","9,44507","23,1419","0,219382",1,1,"-2,42551","-3,63876"
260,"420,652","420,652","6,59411","9,6325","3,00468","0,00331092","9,45535","23,1169","0,219833",1,1,"-2,42643","-3,63905"
261,"419,914","419,914","6,59341","9,64516","3,00474","0,00330249","9,47006","23,1045","0,220017",1,1,"-2,42949","-3,64"
262,"419,914","419,914","6,59013","9,65548","3,00478","0,00329948","9,4763","23,1099","0,219737",1,1,"-2,42976","-3,64009"
263,"419,914","419,914","6,59037","9,6576","3,00489","0,00329138","9,46018","23,1083","0,219485",1,1,"-2,42831","-3,63963"
264,"419,914","419,914","6,59155","9,66185","3,00503","0,00328403","9,48076","23,124","0,219574",1,1,"-2,43034","-3,64027"
265,"419,914","419,914","6,59237","9,66209","3,00529","0,00332307","9,47871","23,1257","0,219511",1,1,"-2,43023","-3,64024"
266,"419,914","419,914","6,59249","9,65858","3,00559","0,00331614","9,46634","23,0922","0,219301",1,1,"-2,42901","-3,63986"
267,"419,914","419,914","6,59298","9,65921","3,00596","0,00330603","9,46635","23,073","0,219451",1,1,"-2,42904","-3,63986"
268,"419,914","419,914","6,59476","9,65377","3,0064","0,00329508","9,45143","23,0006","0,219272",1,1,"-2,42767","-3,63944"
269,"419,914","419,914","6,59543","9,64851","3,00672","0,00329003","9,45038","22,9392","0,219038",1,1,"-2,42746","-3,63937"
270,"419,914","419,914","6,59395","9,649","3,00689","0,0032804","9,47247","22,9323","0,219214",1,1,"-2,4293","-3,63994"
271,"419,914","419,914","6,59234","9,64799","3,00691","0,00327191","9,46647","22,9214","0,219266",1,1,"-2,42858","-3,63972"
272,"419,914","419,914","6,59303","9,6462","3,00702","0,00336731","9,45239","22,8983","0,219436",1,1,"-2,42736","-3,63934"
273,"419,914","419,914","6,59472","9,6475","3,00721","0,00335676","9,46767","22,9069","0,219828",1,1,"-2,42897","-3,63984"
274,"419,914","419,914","6,59589","9,64343","3,00743","0,00334549","9,45909","22,8867","0,219862",1,1,"-2,42825","-3,63962"
275,"419,914","419,914","6,59671","9,63886","3,00759","0,00333705","9,44951","22,8628","0,219634",1,1,"-2,42737","-3,63934"
276,"419,914","419,914","6,59565","9,63991","3,00758","0,00334242","9,46102","22,8632","0,219662",1,1,"-2,4283","-3,63963"
277,"419,914","419,914","6,59405","9,64518","3,00749","0,00333475","9,48691","22,903","0,219542",1,1,"-2,43056","-3,64034"
278,"419,914","419,914","6,59379","9,65188","3,00731","0,00332901","9,48532","22,9268","0,219496",1,1,"-2,43047","-3,64031"
279,"419,914","419,914","6,59377","9,66764","3,00715","0,00331944","9,4996","23,0128","0,219845",1,1,"-2,43206","-3,64081"
280,"419,914","419,914","6,5942","9,67633","3,00711","0,00330801","9,49277","23,0019","0,220752",1,1,"-2,43163","-3,64067"
281,"420,648","420,648","6,5947","9,67501","3,00714","0,00333199","9,48481","22,9947","0,220656",1,1,"-2,4292","-3,63991"
282,"420,292","420,292","6,59377","9,67504","3,00717","0,00336578","9,48804","22,9989","0,220373",1,1,"-2,43022","-3,64023"
283,"419,973","419,973","6,5929","9,66967","3,00721","0,00335949","9,48115","23,0095","0,220192",1,1,"-2,43023","-3,64024"
284,"419,514","419,514","6,59294","9,66601","3,00728","0,00335208","9,48083","23,0391","0,220097",1,1,"-2,43131","-3,64057"
285,"419,053","419,053","6,59406","9,66343","3,00738","0,00334199","9,47654","23,0411","0,220001",1,1,"-2,43208","-3,64081"
286,"418,566","418,566","6,59399","9,65837","3,00748","0,00333273","9,46799","23,0466","0,219968",1,1,"-2,4324","-3,64091"
287,"419,026","419,026","6,59481","9,65196","3,00757","0,00338445","9,45483","23,0361","0,219818",1,1,"-2,43017","-3,64022"
288,"418,808","418,808","6,59505","9,6441","3,00764","0,00337693","9,44638","23,0293","0,219727",1,1,"-2,42987","-3,64012"
289,"419,785","419,785","6,59569","9,63487","3,00773","0,00337424","9,43409","23,0234","0,219505",1,1,"-2,42646","-3,63905"
290,"419,1","419,1","6,59613","9,6266","3,00779","0,00336575","9,43156","23,023","0,219333",1,1,"-2,4278","-3,63948"
291,"419,556","419,556","6,59665","9,61866","3,00787","0,00335539","9,41989","23,0126","0,219128",1,1,"-2,42565","-3,6388"
292,"419,927","419,927","6,59758","9,61054","3,008","0,00335028","9,4097","23,0142","0,219177",1,1,"-2,4239","-3,63825"
293,"420,265","420,265","6,59719","9,60478","3,0081","0,00334229","9,41048","23,0019","0,218913",1,1,"-2,42304","-3,63798"
294,"420,917","420,917","6,59682","9,59643","3,00821","0,00334718","9,39309","22,9613","0,218646",1,1,"-2,41971","-3,63693"
295,"421,6","421,6","6,59641","9,58801","3,00827","0,00341402","9,38036","22,9198","0,218379",1,1,"-2,4167","-3,63599"
296,"421,384","421,384","6,59611","9,57893","3,00834","0,00340291","9,36638","22,8901","0,218126",1,1,"-2,41578","-3,6357"
297,"421,437","421,437","6,59623","9,56812","3,00836","0,00339229","9,35541","22,8705","0,217847",1,1,"-2,41453","-3,6353"
298,"421,437","421,437","6,59541","9,5605","3,00834","0,00338132","9,35982","22,8805","0,217587",1,1,"-2,41479","-3,63538"
299,"421,437","421,437","6,59153","9,55624","3,00815","0,00337512","9,36388","22,9041","0,217485",1,1,"-2,41478","-3,63538"
300,"421,437","421,437","6,58823","9,55335","3,00782","0,0033676","9,36035","22,9354","0,21725",1,1,"-2,41415","-3,63518"
301,"421,437","421,437","6,58811","9,55329","3,00747","0,003359","9,36032","22,9404","0,217174",1,1,"-2,41414","-3,63518"
302,"421,437","421,437","6,58847","9,55257","3,00726","0,00334818","9,36144","22,9448","0,217575",1,1,"-2,41434","-3,63524"
303,"421,398","421,398","6,58836","9,54974","3,00721","0,00333837","9,35847","22,9616","0,217538",1,1,"-2,41416","-3,63518"
304,"421,404","421,404","6,58935","9,54769","3,00742","0,00334219","9,35337","22,9803","0,21774",1,1,"-2,41383","-3,63508"
305,"421,404","421,404","6,58762","9,54588","3,00747","0,0033366","9,35436","22,9898","0,21761",1,1,"-2,41373","-3,63505"
306,"421,404","421,404","6,58295","9,54562","3,00729","0,00333083","9,3604","23,0094","0,217497",1,1,"-2,41383","-3,63508"
307,"421,404","421,404","6,58012","9,54759","3,00698","0,0033218","9,36347","23,0304","0,217227",1,1,"-2,41385","-3,63508"
308,"421,404","421,404","6,57975","9,55176","3,00665","0,00331581","9,36537","23,0553","0,217463",1,1,"-2,4141","-3,63516"
309,"422,044","422,044","6,57995","9,55729","3,00655","0,00330775","9,36936","23,0493","0,21792",1,1,"-2,413","-3,63481"
310,"422,044","422,044","6,57562","9,56414","3,0063","0,00332685","9,37569","23,0507","0,217842",1,1,"-2,41318","-3,63487"
311,"422,044","422,044","6,57459","9,5737","3,00595","0,00332134","9,38155","23,063","0,217663",1,1,"-2,41367","-3,63503"
312,"422,044","422,044","6,57497","9,58042","3,00555","0,00334382","9,37989","23,0734","0,217421",1,1,"-2,41361","-3,63501"
313,"422,11","422,11","6,57622","9,58592","3,00534","0,00333604","9,38084","23,0755","0,217636",1,1,"-2,41373","-3,63505"
314,"421,522","421,522","6,57585","9,58558","3,00544","0,00332673","9,37281","23,07","0,217547",1,1,"-2,41437","-3,63525"
315,"421,333","421,333","6,57489","9,58051","3,00558","0,00331762","9,36342","23,0695","0,21748",1,1,"-2,41383","-3,63508"
316,"420,968","420,968","6,5732","9,57575","3,00566","0,0033195","9,3598","23,0899","0,217516",1,1,"-2,41423","-3,6352"
317,"420,968","420,968","6,57184","9,57073","3,00567","0,0033097","9,36001","23,1132","0,217355",1,1,"-2,4141","-3,63516"
318,"420,968","420,968","6,56991","9,56611","3,00558","0,00330927","9,35445","23,1281","0,217458",1,1,"-2,41342","-3,63495"
319,"420,968","420,968","6,56836","9,56371","3,00541","0,00338467","9,3561","23,1499","0,217466",1,1,"-2,41345","-3,63496"
320,"420,968","420,968","6,56708","9,55886","3,00518","0,00339177","9,3476","23,1505","0,217275",1,1,"-2,41251","-3,63466"
321,"420,968","420,968","6,56585","9,55612","3,00488","0,00338218","9,35397","23,177","0,217363",1,1,"-2,41301","-3,63482"
322,"420,968","420,968","6,56528","9,55466","3,00455","0,00337736","9,35355","23,2062","0,217366",1,1,"-2,41297","-3,63481"
323,"420,968","420,968","6,56523","9,55078","3,00421","0,00336744","9,34956","23,2112","0,21718",1,1,"-2,41258","-3,63468"
324,"420,968","420,968","6,56457","9,54799","3,00382","0,00335763","9,34588","23,2003","0,217039",1,1,"-2,41213","-3,63454"
325,"420,968","420,968","6,56386","9,5429","3,00338","0,00334758","9,34539","23,2079","0,216935",1,1,"-2,41199","-3,6345"
326,"420,968","420,968","6,56335","9,53892","3,00292","0,00334185","9,34708","23,2283","0,216804",1,1,"-2,41211","-3,63453"
327,"420,968","420,968","6,56365","9,53658","3,00251","0,00333657","9,34663","23,2383","0,216915",1,1,"-2,41212","-3,63454"
328,"420,968","420,968","6,56361","9,53392","3,00211","0,00334685","9,34308","23,2491","0,216779",1,1,"-2,4118","-3,63443"
329,"420,968","420,968","6,56393","9,52846","3,00172","0,00334182","9,33808","23,2642","0,216529",1,1,"-2,41135","-3,63429"
330,"420,968","420,968","6,56424","9,52262","3,00133","0,00334262","9,33891","23,2795","0,216435",1,1,"-2,41145","-3,63433"
331,"420,968","420,968","6,56512","9,5177","3,00095","0,00333984","9,34022","23,2955","0,216351",1,1,"-2,41166","-3,63439"
332,"420,968","420,968","6,56589","9,51282","3,00057","0,00333119","9,33693","23,303","0,216111",1,1,"-2,41141","-3,63431"
333,"420,968","420,968","6,56673","9,51099","3,00017","0,00332173","9,33671","23,3209","0,215972",1,1,"-2,41149","-3,63434"
334,"420,968","420,968","6,56659","9,51033","2,99969","0,00331636","9,33892","23,3361","0,215851",1,1,"-2,4117","-3,6344"
335,"420,968","420,968","6,56668","9,50939","2,99917","0,0033086","9,33955","23,3448","0,21601",1,1,"-2,4118","-3,63444"
336,"420,968","420,968","6,56686","9,51216","2,99864","0,00330308","9,34047","23,357","0,215985",1,1,"-2,41196","-3,63448"
337,"420,968","420,968","6,56894","9,51753","2,99815","0,00329524","9,34264","23,3773","0,216814",1,1,"-2,41255","-3,63467"
338,"420,968","420,968","6,56927","9,52043","2,99794","0,00328628","9,34211","23,4151","0,217716",1,1,"-2,41274","-3,63473"
339,"420,968","420,968","6,56889","9,52075","2,99797","0,00327882","9,33542","23,419","0,217829",1,1,"-2,41212","-3,63454"
340,"420,768","420,768","6,56876","9,51854","2,99807","0,00327208","9,32794","23,4303","0,217695",1,1,"-2,41189","-3,63446"
341,"420,768","420,768","6,56761","9,51308","2,99811","0,00326764","9,31973","23,4636","0,217563",1,1,"-2,41104","-3,6342"
342,"420,573","420,573","6,56546","9,50665","2,99806","0,00327048","9,31439","23,4735","0,217465",1,1,"-2,41077","-3,63411"
343,"420,32","420,32","6,56542","9,50301","2,9981","0,00327135","9,32243","23,4811","0,217792",1,1,"-2,41213","-3,63454"
344,"420,32","420,32","6,56621","9,50137","2,99826","0,00326314","9,32517","23,4567","0,21802",1,1,"-2,41242","-3,63463"
345,"420,612","420,612","6,56511","9,5067","2,99835","0,0032567","9,34672","23,4679","0,218001",1,1,"-2,41362","-3,63501"
346,"421,263","421,263","6,56479","9,51336","2,99849","0,003256","9,34408","23,424","0,218161",1,1,"-2,41177","-3,63443"
347,"422,15","422,15","6,56445","9,51272","2,99861","0,00324843","9,32858","23,371","0,217997",1,1,"-2,40806","-3,63325"
348,"423,03","423,03","6,56404","9,50948","2,99865","0,00324078","9,32068","23,3342","0,217847",1,1,"-2,40503","-3,63228"
349,"423,892","423,892","6,56462","9,50169","2,99867","0,00323489","9,31392","23,2984","0,217645",1,1,"-2,40218","-3,63137"
350,"424,757","424,757","6,56445","9,49429","2,99859","0,00323221","9,31391","23,2827","0,217693",1,1,"-2,39991","-3,63065"
351,"425,5","425,5","6,56627","9,48937","2,99859","0,00322728","9,31197","23,2608","0,218162",1,1,"-2,398","-3,63003"
352,"426,324","426,324","6,5664","9,48539","2,99872","0,00325088","9,30758","23,2217","0,217981",1,1,"-2,39535","-3,62918"
353,"426,324","426,324","6,56742","9,48726","2,99906","0,00325256","9,33182","23,2191","0,219229",1,1,"-2,39782","-3,62997"
354,"426,324","426,324","6,56908","9,48777","2,99937","0,00324406","9,32513","23,1586","0,219061",1,1,"-2,39722","-3,62978"
355,"426,324","426,324","6,57016","9,48987","2,99959","0,00323643","9,32958","23,145","0,219036",1,1,"-2,39771","-3,62994"
356,"426,324","426,324","6,56985","9,49615","2,99977","0,00322831","9,34269","23,1495","0,21907",1,1,"-2,39892","-3,63033"
357,"426,324","426,324","6,57161","9,4996","3,00012","0,0032206","9,35356","23,129","0,219967",1,1,"-2,40016","-3,63073"
358,"426,324","426,324","6,5729","9,50128","3,00054","0,00321265","9,33682","23,0534","0,219804",1,1,"-2,39859","-3,63022"
359,"426,324","426,324","6,57406","9,50104","3,00096","0,00320449","9,33024","22,9932","0,219617",1,1,"-2,39794","-3,63001"
360,"426,324","426,324","6,57563","9,49787","3,00137","0,00319726","9,32428","22,9461","0,219412",1,1,"-2,3974","-3,62984"
361,"426,324","426,324","6,57578","9,49261","3,00176","0,00319478","9,31732","22,8797","0,219206",1,1,"-2,39657","-3,62957"
362,"426,324","426,324","6,57612","9,48907","3,00206","0,00318795","9,314","22,8454","0,219103",1,1,"-2,39618","-3,62945"
363,"426,324","426,324","6,57545","9,48739","3,00226","0,00318297","9,32063","22,8268","0,219216",1,1,"-2,39668","-3,62961"
364,"426,324","426,324","6,5748","9,48753","3,00239","0,00318967","9,32579","22,8378","0,219304",1,1,"-2,39711","-3,62975"
365,"425,736","425,736","6,57465","9,48805","3,00255","0,00318596","9,3227","22,8479","0,219592",1,1,"-2,3984","-3,63016"
366,"426,364","426,364","6,57439","9,48656","3,00266","0,00318078","9,3113","22,8177","0,219542",1,1,"-2,39561","-3,62927"
367,"425,806","425,806","6,5747","9,48303","3,00277","0,00317293","9,30572","22,8304","0,219337",1,1,"-2,39656","-3,62957"
368,"425,807","425,807","6,57458","9,47666","3,00286","0,00316603","9,29379","22,8346","0,219171",1,1,"-2,3954","-3,6292"
369,"425,807","425,807","6,57392","9,47275","3,00289","0,00316293","9,30623","22,838","0,21926",1,1,"-2,39646","-3,62954"
370,"425,807","425,807","6,5742","9,47277","3,00295","0,00317978","9,3141","22,8503","0,219214",1,1,"-2,39723","-3,62979"
371,"425,807","425,807","6,57437","9,47652","3,00298","0,00317385","9,32347","22,8802","0,219121",1,1,"-2,39817","-3,63009"
372,"425,807","425,807","6,5741","9,4883","3,00298","0,00316665","9,33559","22,9139","0,219184",1,1,"-2,3994","-3,63048"
373,"425,436","425,436","6,57291","9,49844","3,00291","0,00316004","9,34189","22,9421","0,219119",1,1,"-2,40093","-3,63097"
374,"425,436","425,436","6,57291","9,50902","3,00283","0,00315718","9,34881","22,9798","0,219099",1,1,"-2,4017","-3,63122"
375,"425,436","425,436","6,57339","9,51396","3,00273","0,00314938","9,34377","22,9824","0,218943",1,1,"-2,40131","-3,63109"
376,"425,436","425,436","6,5741","9,51623","3,00278","0,00314336","9,34611","23,0078","0,219143",1,1,"-2,40168","-3,63121"
377,"425,436","425,436","6,57346","9,51673","3,00273","0,00313724","9,34655","23,0194","0,21908",1,1,"-2,40167","-3,63121"
378,"425,436","425,436","6,57049","9,51945","3,00256","0,00315026","9,35794","23,0466","0,219036",1,1,"-2,40249","-3,63147"
379,"425,436","425,436","6,5693","9,52861","3,0023","0,00314435","9,3646","23,0803","0,218823",1,1,"-2,40308","-3,63166"
380,"425,436","425,436","6,56982","9,54132","3,0021","0,00314358","9,37126","23,0941","0,219026",1,1,"-2,40388","-3,63192"
381,"425,436","425,436","6,57036","9,55704","3,00223","0,00314607","9,3802","23,0966","0,219399",1,1,"-2,40489","-3,63224"
382,"425,436","425,436","6,5708","9,56275","3,00238","0,00314239","9,3697","23,0841","0,219224",1,1,"-2,40396","-3,63194"
383,"425,436","425,436","6,57023","9,56079","3,00247","0,0031421","9,35528","23,0748","0,219042",1,1,"-2,40253","-3,63149"
384,"425,436","425,436","6,56963","9,55604","3,00248","0,00313832","9,35302","23,065","0,219011",1,1,"-2,40221","-3,63138"
385,"425,436","425,436","6,56861","9,55152","3,00243","0,00313044","9,36061","23,0741","0,219092",1,1,"-2,4028","-3,63157"
386,"425,436","425,436","6,56896","9,54864","3,00233","0,00312296","9,35981","23,0942","0,219051",1,1,"-2,40278","-3,63157"
387,"425,436","425,436","6,56882","9,54944","3,00219","0,00312327","9,35983","23,1226","0,219032",1,1,"-2,40284","-3,63158"
388,"425,436","425,436","6,56982","9,55432","3,0021","0,00318497","9,36896","23,1491","0,219305",1,1,"-2,4039","-3,63192"
389,"425,436","425,436","6,57053","9,55466","3,00213","0,00323781","9,36245","23,1368","0,219352",1,1,"-2,40337","-3,63175"
390,"425,436","425,436","6,57178","9,55626","3,00224","0,00323046","9,36677","23,133","0,219469",1,1,"-2,4039","-3,63192"
391,"425,436","425,436","6,57367","9,5618","3,00228","0,00322283","9,3824","23,1597","0,219645",1,1,"-2,40562","-3,63247"
392,"425,436","425,436","6,57528","9,5639","3,00232","0,00321843","9,38264","23,205","0,21961",1,1,"-2,4059","-3,63256"
393,"425,436","425,436","6,5767","9,56938","3,00239","0,00321132","9,38736","23,2041","0,219552",1,1,"-2,40649","-3,63275"
394,"425,436","425,436","6,57963","9,57314","3,00252","0,00320323","9,38523","23,1887","0,219567",1,1,"-2,40658","-3,63278"
395,"424,775","424,775","6,58158","9,57236","3,00271","0,00327631","9,38064","23,1665","0,219495",1,1,"-2,408","-3,63323"
396,"424,143","424,143","6,58232","9,57263","3,00282","0,00326975","9,38619","23,1505","0,219478",1,1,"-2,41014","-3,63391"
397,"424,143","424,143","6,57905","9,57726","3,00278","0,00336952","9,40519","23,1691","0,219545",1,1,"-2,41163","-3,63438"
398,"424,143","424,143","6,57864","9,58456","3,00268","0,00336593","9,40997","23,1936","0,219438",1,1,"-2,4121","-3,63453"
399,"424,143","424,143","6,57842","9,60031","3,0025","0,00336052","9,42291","23,2342","0,219331",1,1,"-2,41342","-3,63495"
400,"424,143","424,143","6,57847","9,61484","3,00228","0,00335728","9,42393","23,2634","0,219212",1,1,"-2,41366","-3,63502"
401,"424,143","424,143","6,5796","9,62367","3,00212","0,00335136","9,42727","23,2711","0,219508",1,1,"-2,41418","-3,63519"
402,"424,143","424,143","6,58032","9,62849","3,00197","0,00335636","9,42408","23,3131","0,219399",1,1,"-2,41407","-3,63515"
403,"424,143","424,143","6,58125","9,62724","3,00181","0,00334901","9,42129","23,3166","0,219228",1,1,"-2,4139","-3,6351"
404,"424,143","424,143","6,58161","9,62476","3,00162","0,00334585","9,41922","23,3307","0,219081",1,1,"-2,41375","-3,63505"
405,"424,143","424,143","6,58168","9,62215","3,00137","0,00333865","9,42163","23,3629","0,219018",1,1,"-2,41402","-3,63514"
406,"424,143","424,143","6,5812","9,62237","3,00106","0,00334297","9,42482","23,3829","0,219041",1,1,"-2,41431","-3,63523"
407,"424,143","424,143","6,58078","9,62543","3,00073","0,00334401","9,42715","23,4101","0,21896",1,1,"-2,41456","-3,63531"
408,"424,143","424,143","6,58059","9,6301","3,00037","0,00334189","9,42773","23,4212","0,21896",1,1,"-2,41465","-3,63534"
409,"424,143","424,143","6,58104","9,6339","3,00003","0,0033365","9,42834","23,4402","0,219212",1,1,"-2,41485","-3,6354"
410,"424,143","424,143","6,58134","9,63442","2,99971","0,00333023","9,42672","23,4688","0,219183",1,1,"-2,4148","-3,63539"
411,"424,143","424,143","6,58208","9,63282","2,99944","0,00332235","9,42554","23,4815","0,219173",1,1,"-2,41479","-3,63538"
412,"424,143","424,143","6,58308","9,631","2,99916","0,00331698","9,42576","23,4981","0,219061",1,1,"-2,41493","-3,63543"
413,"424,143","424,143","6,58351","9,6277","2,99886","0,00331684","9,424","23,5138","0,218956",1,1,"-2,41482","-3,63539"
